label,eval_calls,doc_write_calls,settimeout_string_calls,function_constructor_calls,iframe_creations,form_creations,dynamic_script_injections,network_js_xhr_open_calls,network_js_fetch_calls,network_js_ws_constructor_calls,cdp_network_requests_total,cdp_network_requests_document,cdp_network_requests_script,cdp_network_requests_fetch,cdp_network_requests_other,cdp_websocket_connections_created,time_to_first_dom_modification_ms,total_script_duration_ms,total_task_duration_ms,analysis_duration_s
0,260,0,0,1,0,0,12,0,3,0,116,3,42,3,68,0,860.6000000238419,0.0,0.0,6.03357458114624
0,8,0,0,1,2,0,3,0,7,0,55,3,18,7,27,0,815.5999999642372,0.0,0.0,4.370928764343262
0,0,0,0,1,0,0,0,0,0,0,71,5,2,5,59,0,223.59999999403954,5.675000000000001,241.93,32.85517477989197
0,5,0,0,2,2,0,3,0,1,0,497,32,80,44,341,0,382.3999999761581,0.0,0.0,4.908671617507935
0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,2,0,223.59999999403954,0.0,0.0,3.878816604614258
0,0,3,0,1,4,0,24,5,2,0,77,4,17,2,54,0,562.0,0.0,0.0,4.274094104766846
0,0,0,0,1,0,0,8,0,4,1,24,1,13,4,6,0,144.5,0.0,0.0,4.129947662353516
0,0,0,0,1,0,0,6,7,4,0,46,1,12,4,29,0,372.0,0.0,0.0,4.160607814788818
0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,6,0,223.59999999403954,0.0,0.0,4.508899688720703
0,0,0,0,1,3,0,5,3,6,1,59,5,20,6,28,0,485.3000000119209,0.0,0.0,4.876952171325684
0,0,0,0,1,0,0,0,0,0,0,8,3,0,0,5,0,223.59999999403954,0.0,0.0,3.156132221221924
0,4,0,0,1,2,0,20,5,1,0,175,4,37,1,133,0,945.6999999880792,0.0,0.0,7.9190003871917725
0,0,0,0,1,10,0,11,17,13,0,103,7,22,13,61,0,1593.7000000476835,0.0,0.0,5.614796161651611
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,223.59999999403954,0.0,0.0,3.581315517425537
0,0,0,0,1,2,0,19,0,7,0,70,2,27,9,32,0,1244.9000000357628,0.0,0.0,6.680656909942627
0,33,0,0,1,11,0,39,6,27,0,341,12,44,34,251,0,264.69999998807907,0.0,0.0,3.9236154556274414
0,141,1,0,14,15,0,54,10,12,0,207,17,70,43,77,0,549.6000000238419,0.0,0.0,6.708111047744751
0,3,0,0,18,0,0,8,10,1,0,170,1,16,10,143,0,514.5,0.0,0.0,5.57370138168335
0,6,0,0,1,2,0,2,5,1,0,21,4,6,1,10,0,1659.199999988079,0.0,0.0,7.966838121414185
0,0,0,0,1,1,0,2,0,2,0,16,5,3,2,6,0,1779.699999988079,0.0,0.0,7.140892028808594
0,0,0,0,1,0,0,0,0,0,0,95,15,25,6,49,0,16.30000001192093,0.0,0.0,3.2216718196868896
0,0,0,0,1,0,0,0,0,0,0,13,1,0,10,2,0,223.59999999403954,0.0,0.0,3.3891775608062744
0,0,0,0,1,1,0,1,5,3,0,30,2,12,3,13,0,240.80000001192093,0.0,0.0,3.891392707824707
0,6,0,0,1,3,0,21,1,13,0,150,5,26,13,106,0,418.10000002384186,0.0,0.0,5.470955848693848
0,0,0,0,1,0,0,0,0,0,0,15,1,4,0,10,0,90.5,0.0,0.0,3.652728319168091
0,0,0,0,1,2,1,8,3,3,0,140,8,27,8,97,0,332.80000001192093,0.0,0.0,4.697653293609619
0,0,2,0,1,0,0,0,0,1,0,136,7,12,12,105,0,267.60000002384186,0.0,0.0,5.119365692138672
0,0,0,0,1,0,0,0,0,0,0,6,3,0,0,3,0,17.400000035762787,0.0,0.0,3.222754955291748
0,0,0,0,1,0,0,2,2,1,0,15,1,4,1,9,0,423.8999999761581,0.0,0.0,4.32343339920044
0,0,0,0,1,0,0,0,1,1,0,11,4,1,1,5,0,5401.899999976158,0.0,0.0,9.119300603866575
0,0,0,0,1,2,0,127,13,0,0,891,11,248,15,617,0,825.3000000119209,0.0,0.0,5.809037208557129
0,4,0,0,1,10,2,21,9,15,0,316,16,106,68,126,0,1230.5999999642372,0.0,0.0,6.050378322601318
0,0,0,0,1,19,0,14,11,18,0,189,19,33,41,96,0,424.1999999880791,0.0,0.0,6.055778503417969
0,0,0,0,1,0,0,0,0,0,0,8,3,0,0,5,0,223.59999999403954,0.0,0.0,3.481935501098633
0,0,0,0,1,9,0,27,8,1,0,97,6,22,1,68,0,358.5,0.0,0.0,5.4095776081085205
0,0,0,0,1,0,0,0,0,0,0,29,1,1,1,26,0,223.59999999403954,0.0,0.0,6.071534395217896
0,0,0,0,1,0,0,6,7,4,0,39,1,8,4,26,0,435.0,244.467,458.355,31.351001024246216
0,8,0,0,1,1,0,1,1,0,0,10,3,4,0,3,0,13.7950000166893,0.0,0.0,3.933427810668945
0,0,0,0,18,0,0,6,6,1,0,73,2,11,1,59,0,230.0,0.0,0.0,4.569530963897705
0,0,0,0,1,1,0,1,6,0,0,25,1,12,0,12,0,1818.7999999523165,0.0,0.0,6.526978015899658
0,9,0,0,1,11,0,34,8,16,1,160,4,54,16,86,0,369.7000000476837,0.0,0.0,5.409941911697388
0,0,0,0,1,11,0,20,13,9,0,388,25,93,95,175,0,867.7000000476837,0.0,0.0,6.197845935821533
0,13,0,0,1,0,0,34,3,15,0,109,2,36,15,56,0,312.89999997615814,0.0,0.0,3.885774850845337
0,0,0,0,3,2,1,3,1,10,0,46,2,18,10,16,0,1021.899999976158,0.0,0.0,7.9870569705963135
0,0,0,0,1,0,0,6,7,4,0,37,1,8,4,24,0,324.80000001192093,0.0,0.0,4.108489990234375
0,2,0,0,1,0,1,8,1,0,0,115,2,27,0,86,0,289.9000000357628,0.0,0.0,4.289814233779907
0,0,0,0,1,0,0,0,2,0,0,51,4,8,0,39,0,525.1999999880791,64.013,201.231,31.17428231239319
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,2,0,223.59999999403954,0.0,0.0,3.338247060775757
0,8,0,0,1,1,0,1,1,0,0,13,3,4,0,6,0,189.3299999833107,0.0,0.0,3.7580275535583496
0,0,0,0,1,0,0,0,0,0,0,106,16,10,19,61,0,223.59999999403954,0.0,0.0,3.4666824340820312
0,0,0,0,1,1,0,2,6,1,0,28,2,13,1,12,0,158.9000000357628,0.0,0.0,4.121920108795166
0,15,0,1,2,24,0,29,11,81,0,284,24,89,90,81,0,394.10000002384186,0.0,0.0,5.123505115509033
0,4981,0,0,1,11,0,43,8,4,0,231,3,35,4,189,0,914.600000023842,0.0,0.0,6.394657850265503
0,0,0,0,1,0,0,0,1,0,0,9,2,3,0,4,0,223.59999999403954,0.0,0.0,3.985710859298706
0,9,0,0,1,1,0,1,1,0,0,14,5,4,0,5,0,179.25499999523163,0.0,0.0,4.099056720733643
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,223.59999999403954,0.0,0.0,3.202781438827514
0,2,0,0,1,0,0,0,0,2,0,19,1,7,2,9,0,1600.300000011921,0.0,0.0,5.682600021362305
0,0,0,0,1,2,0,15,5,3,0,89,7,25,3,54,0,497.5,0.0,0.0,6.311933279037476
0,0,0,0,1,0,0,6,7,4,0,37,1,8,4,24,0,267.60000002384186,0.0,0.0,3.8895022869110094
0,0,1,0,1,0,0,2,0,0,0,12,1,4,0,7,0,325.7000000476837,22.25,159.89800000000002,31.46637749671936
0,0,0,0,1,0,0,0,0,0,0,82,2,6,0,74,0,223.59999999403954,70.73899999999999,218.968,31.93197751045227
0,1,0,0,1,4,2,9,5,3,0,149,2,41,3,103,0,1063.5,0.0,0.0,5.504092693328857
0,0,0,0,1,0,0,6,7,4,0,37,1,8,4,24,0,296.5,0.0,0.0,4.422456741333008
0,0,0,0,1,0,0,0,0,0,0,6,2,0,0,4,0,13.400000035762789,0.0,0.0,3.18730092048645
0,13,0,0,3,13,0,84,10,14,0,285,19,121,31,114,0,320.30000001192093,0.0,0.0,4.70213794708252
0,0,0,0,1,1,0,0,18,10,0,183,2,101,11,69,0,1115.5,0.0,0.0,5.352665185928345
0,8,0,0,1,1,0,1,1,0,0,22,6,4,0,12,0,126.8499999642372,0.0,0.0,3.992532253265381
0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,3,0,223.59999999403954,0.0,0.0,3.52018666267395
0,0,0,0,4,0,0,0,2,1,0,136,1,9,1,125,0,1789.600000023842,0.0,0.0,5.302339315414429
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,223.59999999403954,0.0,0.0,3.805284023284912
0,0,1,0,4,0,0,0,0,0,0,65,2,7,0,56,0,5090.699999988079,107.524,1766.6470000000002,47.64747452735901
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,223.59999999403954,0.0,0.0,3.179452419281006
0,0,0,0,3,0,0,0,1,0,0,91,4,15,0,72,0,1462.0,0.0,0.0,4.921817302703857
0,0,0,0,1,0,0,6,7,4,0,39,1,8,4,26,0,289.5,186.162,344.07300000000004,30.939208984375
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,223.59999999403954,0.0,0.0,3.478830099105835
0,66,0,0,1,20,0,42,15,13,0,255,29,69,45,112,0,390.0,0.0,0.0,6.682746887207031
0,9,0,0,1,0,0,0,2,0,0,49,7,21,0,21,0,294.0549999475479,0.0,0.0,4.07234525680542
0,0,0,0,3,0,0,17,3,13,0,98,3,39,15,41,0,431.8999999761581,64.368,568.259,30.83611369132996
0,26,1,0,1,2,0,10,3,13,1,206,2,65,13,126,0,859.2000000476837,0.0,0.0,5.751498699188232
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,223.59999999403954,0.0,0.0,3.167686700820923
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,223.59999999403954,0.0,0.0,3.312498092651367
0,0,0,0,1,5,0,8,8,6,0,80,5,17,8,50,0,432.6999999880791,0.0,0.0,4.786175489425659
0,0,0,0,1,0,0,6,7,4,0,37,1,8,4,24,0,275.0,0.0,0.0,3.831786870956421
0,0,0,0,1,0,0,0,2,5,0,51,1,7,5,38,0,1528.100000023842,0.0,0.0,7.639341592788696
0,0,0,0,1,0,0,0,0,0,0,22,6,0,1,15,0,39.40000003576279,0.0,0.0,3.1442933082580566
0,0,0,0,1,0,0,6,7,4,0,42,1,8,9,24,0,291.80000001192093,0.0,0.0,3.9739606380462646
0,1,0,0,1,0,0,0,13,8,0,187,10,42,33,102,0,2837.599999964237,0.0,0.0,7.695811033248901
0,0,1,0,1,4,0,35,5,12,0,356,9,87,55,205,0,763.3000000119209,0.0,0.0,7.496440649032593
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,2,0,223.59999999403954,0.0,0.0,4.671900272369385
0,43,0,0,1,1,0,115,10,11,0,148,7,86,11,44,0,703.3000000119209,0.0,0.0,7.496672868728638
0,0,1,0,1,1,0,0,1,0,0,485,30,113,115,227,0,1104.100000023842,0.0,0.0,5.353654861450195
0,0,0,0,1,9,0,5,2,2,0,219,12,91,10,106,0,649.8000000119209,0.0,0.0,6.505308151245117
0,7,0,0,1,4,0,12,0,3,0,366,18,104,48,196,0,329.19999998807907,0.0,0.0,4.995045185089111
0,14,0,0,1,9,0,30,20,18,0,108,6,34,18,50,0,214.0,0.0,0.0,7.056286334991455
0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,3,0,17.5,0.0,0.0,3.448700428009033
0,0,0,0,1,0,0,0,0,0,0,445,26,142,62,215,0,223.59999999403954,0.0,0.0,3.644865036010742
0,0,0,0,1,0,0,0,0,0,0,78,14,33,1,30,0,223.59999999403954,0.0,0.0,3.476231813430786
0,1,0,0,4,0,0,0,7,0,0,120,2,15,0,103,0,538.6999999880791,0.0,0.0,4.524774551391602
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,28.599999964237213,0.0,0.0,3.649048805236816
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,223.59999999403954,0.0,0.0,3.640956163406372
0,80,0,0,2,2,0,40,5,12,0,124,3,61,12,48,0,495.0,0.0,0.0,4.328726291656494
0,0,3,0,1,11,0,46,6,9,0,403,31,172,68,132,0,362.10000002384186,0.0,0.0,7.013234853744507
0,0,0,0,1,0,0,6,7,4,0,45,1,8,4,32,0,216.69999998807907,186.274,351.42400000000004,30.84751319885254
0,0,0,0,1,3,0,6,7,40,0,77,6,11,40,20,0,250.69999998807907,226.649,578.654,30.968600273132324
0,0,0,0,1,0,0,6,7,4,0,368,7,41,8,312,0,388.5,0.0,0.0,4.378842830657959
0,0,0,0,1,3,0,1,0,0,0,9,4,2,0,3,0,112.89999997615814,0.0,0.0,7.331862449645996
0,0,0,0,1,0,0,0,0,0,0,70,1,0,0,69,0,223.59999999403954,0.407,210.285,31.781604528427124
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,223.59999999403954,0.0,0.0,3.218827962875366
0,0,0,0,1,0,0,0,0,0,0,6,3,0,0,3,0,13.5,0.0,0.0,4.0464465618133545
0,0,4,0,1,0,0,0,6,1,0,116,7,29,1,79,0,1826.399999976158,0.0,0.0,6.112645387649536
0,0,0,0,8,0,0,0,3,5,0,53,4,4,5,40,0,1226.800000011921,0.0,0.0,6.524454832077026
0,0,0,0,1,0,0,39,0,2,0,65,2,44,3,16,0,507.1999999880791,0.0,0.0,5.77875280380249
0,1,0,0,133,0,0,20,1,0,0,78,1,40,0,37,0,1788.5,268.467,722.958,32.34858155250549
0,0,0,0,1,0,0,6,7,4,0,39,1,8,4,26,0,357.0,157.82399999999998,297.069,31.081045627594
0,74,0,0,5,2,0,21,6,28,0,78,3,21,29,25,0,641.8999999761581,0.0,0.0,4.669548511505127
0,0,0,0,1,0,0,0,0,0,0,197,4,36,12,145,0,223.59999999403954,0.0,0.0,4.788876056671143
0,0,0,0,1,2,0,6,2,4,0,46,4,13,11,18,0,1123.9000000357628,0.0,0.0,5.416014671325684
0,0,0,0,1,0,0,3,9,3,0,52,2,10,6,34,0,330.30000001192093,0.0,0.0,4.43601131439209
0,0,3,0,1,5,0,3,2,1,1,84,22,35,1,26,0,1116.0,0.0,0.0,7.394014596939087
0,56,0,0,8,4,0,21,2,3,0,114,6,42,4,62,0,470.60000002384186,0.0,0.0,3.9896883964538574
0,0,0,0,1,0,0,0,0,0,0,9,2,0,0,7,0,11.899999976158142,0.0,0.0,3.1604373455047607
0,1,0,0,1,0,0,0,6,4,0,71,3,15,4,49,0,223.59999999403954,0.0,0.0,5.729490041732788
0,0,0,0,1,0,0,6,7,4,0,114,2,23,4,85,0,302.0,0.0,0.0,3.8811206817626953
0,1,0,0,2,0,0,6,0,1,0,71,1,13,1,56,0,476.3999999761581,0.0,0.0,4.5744545459747314
0,2,0,0,1,11,0,12,5,2,0,221,23,65,43,90,0,818.5,0.0,0.0,4.789838075637817
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,2,0,223.59999999403954,0.304,38.343,30.62641978263855
0,1,0,0,1,11,0,32,16,9,0,109,7,48,9,45,0,219.8999999761581,539.0120000000001,1125.059,30.91265296936035
0,0,0,0,1,0,0,3,0,8,0,180,7,30,11,132,0,502.0999999642372,0.0,0.0,5.144846439361572
0,0,0,0,1,0,0,6,7,4,0,37,1,8,4,24,0,263.0999999642372,0.0,0.0,4.072872161865234
0,0,0,0,1,0,0,0,0,0,0,105,4,10,0,91,0,223.59999999403954,0.0,0.0,3.173896312713623
0,0,0,0,1,6,0,2,1,0,0,31,8,5,0,18,0,344.0999999642372,0.0,0.0,5.743386030197144
0,8,0,0,1,1,0,1,1,0,0,10,3,4,0,3,0,74.44500005245209,0.0,0.0,3.6684627532958975
0,1,1,0,1,1,0,1,0,5,0,703,20,195,71,417,0,782.8000000119209,0.0,0.0,7.757473945617676
0,0,0,8,4,2,0,117,22,9,0,235,3,104,9,119,0,1168.199999988079,0.0,0.0,4.980570793151856
0,0,0,0,1,3,0,57,16,9,3,196,6,86,10,94,0,733.3000000119209,0.0,0.0,4.799670934677124
0,0,0,0,1,0,0,0,0,0,0,412,16,119,50,227,0,223.59999999403954,0.0,0.0,4.541864633560181
0,0,0,0,1,0,0,8,2,1,0,327,29,112,83,103,0,849.6000000238419,0.0,0.0,5.158134698867798
0,6,0,0,1,4,0,1,5,0,0,16,2,4,0,10,0,458.1999999880791,0.0,0.0,5.7325758934021
0,0,0,0,1,2,0,10,3,9,0,49,3,17,9,20,0,489.0,0.0,0.0,5.2148213386535645
0,0,0,0,1,0,0,6,7,4,0,39,1,8,4,26,0,246.60000002384183,175.08599999999998,329.791,30.88916039466858
0,0,0,0,1,1,0,6,5,4,0,100,8,42,5,45,0,320.19999998807907,482.993,857.8639999999999,31.61238741874695
0,470,0,0,1,31,0,57,16,10,0,533,39,156,51,287,0,353.5999999642372,0.0,0.0,5.771166801452637
0,0,0,0,1,0,0,3,1,0,0,50,4,8,0,38,0,537.8999999761581,0.0,0.0,3.5348875522613525
0,0,0,0,1,0,0,30,5,1,1,189,2,45,1,141,1,551.7000000476837,423.73,1196.027,40.38501501083374
0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,5,0,223.59999999403954,0.0,0.0,4.700748920440674
0,8,0,0,1,0,0,0,2,0,0,12,3,5,0,4,0,302.25,0.0,0.0,3.8633041381835938
0,0,0,0,1,1,0,43,3,1,0,151,2,43,1,105,0,412.8999999761581,0.0,0.0,5.25633716583252
0,0,0,0,1,0,0,0,0,0,0,288,9,94,45,140,0,147.69999998807907,0.0,0.0,3.5945708751678467
0,8,0,0,1,1,0,2,1,1,0,73,6,23,3,41,0,71.06000000238419,0.0,0.0,4.405660629272461
0,0,0,0,1,0,0,0,0,0,0,7,5,0,1,1,0,223.59999999403954,0.0,0.0,5.30480170249939
0,0,0,0,1,0,0,0,0,0,0,9,1,1,2,5,0,223.59999999403954,0.0,0.0,3.8471312522888175
0,0,0,0,1,0,0,0,0,0,0,4,2,1,0,1,0,223.59999999403954,0.0,0.0,4.16609263420105
0,3,0,0,1,12,0,71,16,148,0,353,11,65,163,114,0,1337.399999976158,0.0,0.0,6.921037197113037
0,0,0,0,3,4,0,4,4,1,0,42,3,11,3,25,0,465.8000000119209,0.0,0.0,5.800874948501587
0,3,0,0,11,9,0,79,9,28,0,198,10,87,27,74,0,358.39999997615814,0.0,0.0,4.234896421432495
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,223.59999999403954,0.0,0.0,3.2417101860046387
0,0,0,0,1,0,0,0,0,0,0,230,22,46,18,144,0,223.59999999403954,0.0,0.0,3.439159393310547
0,0,1,0,1,0,0,0,0,0,0,306,17,76,89,124,0,1390.899999976158,0.0,0.0,5.987965106964111
0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,5,0,223.59999999403954,0.0,0.0,3.3538920879364014
0,0,0,0,1,0,0,7,2,1,0,31,2,8,1,20,0,293.30000001192093,0.0,0.0,3.9986860752105713
0,0,0,0,1,0,0,19,1,0,0,36,2,23,0,11,0,171.89999997615814,0.0,0.0,3.9226443767547607
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,48.39999997615814,0.0,0.0,3.1826066970825195
0,2,0,0,32,2,0,72,13,24,0,106,4,40,24,38,0,366.3000000119209,0.0,0.0,7.246145963668823
0,0,0,0,1,11,0,81,10,17,0,264,4,127,19,114,0,629.3000000119209,0.0,0.0,5.845121145248413
0,312,0,0,1,0,0,3,2,6,0,74,1,24,7,42,0,696.1999999880791,0.0,0.0,4.655474185943604
0,0,0,0,1,0,0,19,5,0,0,41,1,23,0,17,0,180.29999995231628,121.318,229.486,30.655543088912964
0,1,2,0,2,24,0,6,7,61,0,262,26,60,61,115,0,879.4000000357628,597.0029999999999,1504.495,34.23936057090759
0,0,0,0,1,6,0,18,10,8,0,228,8,63,15,142,0,830.3000000119209,0.0,0.0,6.907450199127197
0,1402,0,0,12,17,0,41,9,12,0,200,27,70,15,88,0,566.3999999761581,0.0,0.0,7.631906032562256
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,2,0,223.59999999403954,0.0,0.0,4.149924039840698
0,0,0,0,1,0,0,1,0,1,0,24,9,3,1,11,0,96.60000002384186,0.0,0.0,4.840977907180786
0,8,0,0,1,1,0,1,1,0,0,14,4,4,2,4,0,145.125,0.0,0.0,3.6739206314086914
0,6,0,0,1,4,0,2,7,0,0,19,4,5,0,10,0,253.0,0.0,0.0,6.547131299972534
0,0,9,0,11,4,0,50,8,10,0,106,7,46,10,43,0,548.5999999642372,0.0,0.0,3.973151922225952
0,42,0,0,2,13,1,22,6,9,1,100,2,39,9,50,0,1109.0,0.0,0.0,6.372119426727295
0,0,0,0,1,0,0,0,0,0,0,7,1,0,1,5,0,223.59999999403954,0.0,0.0,3.37516450881958
0,0,0,0,1,4,2,4,4,7,0,40,4,5,7,24,0,1969.699999988079,1661.728,3208.331,33.95672392845154
0,0,0,0,1,0,0,6,7,4,0,76,3,18,4,51,0,284.39999997615814,0.0,0.0,3.938634157180786
0,0,0,0,1,0,0,0,7,0,0,64,1,14,0,49,0,1229.0,0.0,0.0,5.824997663497925
0,9,0,0,1,0,0,0,2,0,0,14,3,5,0,6,0,585.5049999952316,0.0,0.0,4.150944471359253
0,205,0,0,1,2,0,10,3,1,0,228,12,55,3,158,0,403.0,0.0,0.0,6.223414897918701
0,2,0,0,2,6,0,37,8,23,0,130,7,62,23,38,0,346.0,0.0,0.0,5.031044960021973
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,223.59999999403954,0.0,0.0,3.622495174407959
0,10,8,0,12,16,0,27,4,5,0,195,19,43,6,127,0,1508.300000011921,0.0,0.0,7.565151929855347
0,0,0,0,1,2,0,3,0,2,0,48,4,2,2,40,0,729.0,0.0,0.0,7.607866048812866
0,120,0,0,1,12,0,37,12,13,0,180,17,41,15,107,0,653.5,0.0,0.0,8.172563791275024
0,33,0,0,1,11,0,37,5,28,0,111,10,34,34,33,0,332.5999999642372,0.0,0.0,3.890096426010132
0,0,0,0,2,0,2,0,0,1,0,47,6,3,1,37,0,275.0,0.0,0.0,5.5041821002960205
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,32.799999952316284,0.0,0.0,3.150728702545166
0,0,0,0,1,0,0,6,7,4,0,37,1,8,4,24,0,272.9000000357628,0.0,0.0,4.104310035705566
0,0,0,0,1,0,0,6,7,4,0,39,1,8,4,26,0,306.0,179.27,333.198,30.93045949935913
0,1,0,0,10,4,0,7,4,1,0,47,3,15,2,27,0,633.0999999642372,0.0,0.0,5.735420227050781
0,52,1,1,1,7,0,6,2,17,1,221,3,40,19,159,0,722.6999999880791,0.0,0.0,6.775250673294067
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,2,0,223.59999999403954,0.31,20.352,30.37262845039368
0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,3,0,14.300000011920927,0.0,0.0,3.3282148838043213
0,0,0,0,1,2,0,2,6,2,0,144,3,44,2,95,0,3647.5,839.799,1696.3950000000002,35.087613105773926
0,9,0,0,1,0,0,0,2,0,0,13,3,5,0,5,0,444.7199999690056,0.0,0.0,4.421135425567627
0,0,0,0,1,3,0,94,5,14,0,254,4,96,16,138,0,222.8999999761581,607.527,2224.822,33.37640190124512
0,0,0,0,1,10,0,16,10,3,0,219,20,75,11,113,0,1476.5,0.0,0.0,5.8645179271698
0,0,0,0,1,0,0,6,7,4,0,37,1,8,4,24,0,357.0999999642372,0.0,0.0,4.165056943893433
0,1,2,0,164,0,0,1,0,0,0,87,17,9,0,61,0,1522.2999999523165,180.062,983.059,35.74455904960632
0,0,0,0,26,0,0,22,11,2,0,565,48,168,35,314,0,1753.800000011921,0.0,0.0,5.861227750778198
0,0,0,0,1,0,0,0,3,1,0,29,1,9,1,18,0,333.69999998807907,0.0,0.0,3.5541083812713623
0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,3,0,24.0,0.0,0.0,3.19779372215271
0,0,0,0,1,7,0,26,8,5,0,247,5,67,5,170,0,759.3000000119209,872.8209999999999,2830.327,31.356287479400635
0,0,0,0,1,0,0,4,0,2,0,44,3,8,2,31,0,614.5,0.0,0.0,7.563273906707764
0,0,0,0,1,8,0,7,9,3,0,103,7,14,3,79,0,532.3000000119209,0.0,0.0,4.3548102378845215
0,1,0,0,14,18,0,29,23,26,0,263,27,101,37,98,0,2894.300000011921,0.0,0.0,6.338551998138428
0,9,0,0,1,1,0,1,2,0,0,273,21,87,30,135,0,160.875,0.0,0.0,4.270855903625488
0,86,0,0,1,1,0,83,4,7,0,75,4,20,7,44,0,627.7999999523163,0.0,0.0,5.229751825332642
0,0,0,0,1,0,0,0,0,0,0,4,2,1,0,1,0,223.59999999403954,0.0,0.0,5.21155047416687
0,0,0,0,1,0,0,0,0,0,0,228,16,58,38,116,0,12.0,0.0,0.0,4.341795921325684
0,0,0,0,1,3,0,2,3,6,2,146,8,55,15,68,0,968.9000000357628,0.0,0.0,5.521487474441528
0,0,0,0,1,0,0,0,1,0,0,18,1,4,2,11,0,223.59999999403954,0.0,0.0,3.39676284790039
0,44,0,0,26,6,0,66,11,11,0,231,12,107,13,99,0,428.8000000119209,0.0,0.0,6.568737983703613
0,10,0,0,1,7,1,45,16,20,0,162,13,40,26,83,0,728.3999999761581,0.0,0.0,5.830722332000732
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,223.59999999403954,0.0,0.0,3.197396039962769
0,0,0,0,1,0,0,0,0,0,0,5,2,1,0,2,0,223.59999999403954,0.0,0.0,4.441875219345093
0,0,0,0,1,0,0,6,7,4,0,37,1,8,4,24,0,389.6999999880791,0.0,0.0,4.036288738250732
0,41,1,0,1,7,0,30,7,4,0,188,6,51,4,127,0,496.8000000119209,0.0,0.0,5.882280588150024
0,0,0,0,1,0,0,0,0,0,0,126,5,5,0,116,0,3462.399999976158,0.0,0.0,5.50032114982605
0,0,0,0,1,0,0,0,1,1,0,280,29,53,78,120,0,658.8000000119209,0.0,0.0,4.450092315673828
0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,4,0,16.5,0.0,0.0,3.215071201324463
0,0,0,0,2,0,0,21,11,1,0,207,1,42,1,163,0,520.1999999880791,0.0,0.0,5.263009548187256
0,8,0,0,1,0,0,0,2,0,0,380,11,75,26,268,0,2156.2849999666214,0.0,0.0,5.845635414123535
0,0,0,0,1,0,0,1,0,0,0,4,1,2,0,1,0,2597.399999976158,0.0,0.0,3.77582311630249
0,0,0,0,1,0,0,2,2,23,0,197,1,78,24,94,0,753.8999999761581,0.0,0.0,5.98124885559082
0,11,0,0,1,3,0,17,2,6,0,141,3,68,6,64,0,458.3000000119209,0.0,0.0,6.071008682250977
0,0,0,0,1,0,0,22,0,4,0,134,2,79,4,49,0,572.3999999761581,596.514,6071.376,30.95838451385498
0,0,0,0,1,0,0,0,0,1,0,16,2,3,1,10,0,223.59999999403954,0.0,0.0,3.782837152481079
0,0,0,0,1,0,0,1,2,2,0,378,11,107,35,225,0,1535.100000023842,0.0,0.0,6.476423740386963
0,0,0,0,1,0,0,6,7,4,0,39,1,8,4,26,0,437.9000000357628,168.55100000000002,322.897,31.41102719306945
0,0,0,0,1,0,0,5,1,1,0,45,3,11,1,30,0,219.79999995231628,0.0,0.0,4.458354949951172
0,2,0,0,1,4,0,21,9,10,0,118,6,35,11,66,0,2933.400000035763,0.0,0.0,6.81734824180603
0,0,0,0,1,1,0,2,0,4,0,14,2,3,4,5,0,392.3000000119209,0.0,0.0,4.108280181884766
0,0,0,0,1,1,0,0,3,0,0,12,2,3,0,7,0,1999.5,0.0,0.0,5.706080436706543
0,0,0,0,1,0,0,6,7,4,0,37,1,8,4,24,0,261.5,0.0,0.0,3.9660162925720215
0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,5,0,223.59999999403954,0.0,0.0,4.296212196350098
0,4981,0,0,2,11,0,43,8,4,0,2,1,0,0,1,0,914.600000023842,0.0,0.0,3.613003730773926
